timestamp,spo2,pulse_rate
1780710776000,94.9,55
1780710780000,95.0,56
1780710784000,94.9,56
1780710788000,95.1,54
1780710792000,94.8,54
1780710796000,94.8,55
1780710800000,95.1,55
1780710804000,94.6,55
1780710808000,94.6,54
1780710812000,95.1,56
1780710816000,94.9,55
1780710820000,94.6,55
1780710824000,95.0,55
1780710828000,94.9,55
1780710832000,94.7,55
1780710836000,95.0,56
1780710840000,94.9,55
1780710844000,95.1,55
1780710848000,95.1,55
1780710852000,95.0,54
1780710856000,94.9,55
1780710860000,94.9,56
1780710864000,95.1,54
1780710868000,94.7,54
1780710872000,94.9,55
1780710876000,94.9,54
1780710880000,94.8,56
1780710884000,95.1,56
1780710888000,94.9,55
1780710892000,94.6,56
1780710896000,94.7,56
1780710900000,94.9,54
1780710904000,94.7,56
1780710908000,94.7,55
1780710912000,95.1,55
1780710916000,94.6,54
1780710920000,95.0,55
1780710924000,94.8,55
1780710928000,94.9,55
1780710932000,95.1,55
1780710936000,94.8,55
1780710940000,94.7,55
1780710944000,94.8,55
1780710948000,94.7,54
1780710952000,95.1,55
1780710956000,94.9,55
1780710960000,95.1,55
1780710964000,95.2,56
1780710968000,95.0,55
1780710972000,95.0,56
1780710976000,94.8,56
1780710980000,95.1,56
1780710984000,94.9,54
1780710988000,94.6,54
1780710992000,94.9,56
1780710996000,94.8,56
1780711000000,95.0,56
1780711004000,94.9,54
1780711008000,95.2,55
1780711012000,94.8,55
1780711016000,95.1,56
1780711020000,95.2,55
1780711024000,95.0,55
1780711028000,95.2,56
1780711032000,95.0,56
1780711036000,94.8,56
1780711040000,94.9,55
1780711044000,95.2,55
1780711048000,94.7,55
1780711052000,94.9,55
1780711056000,94.9,55
1780711060000,95.2,55
1780711064000,95.1,55
1780711068000,95.1,56
1780711072000,94.8,56
1780711076000,94.8,56
1780711080000,94.9,56
1780711084000,95.2,56
1780711088000,95.3,56
1780711092000,94.9,55
1780711096000,95.0,56
1780711100000,95.1,56
1780711104000,94.9,56
1780711108000,95.0,55
1780711112000,95.1,55
1780711116000,95.0,57
1780711120000,95.3,55
1780711124000,95.2,56
1780711128000,94.8,56
1780711132000,95.0,56
1780711136000,94.9,55
1780711140000,95.1,56
1780711144000,95.3,55
1780711148000,94.9,56
1780711152000,95.2,55
1780711156000,95.1,55
1780711160000,95.2,57
1780711164000,95.0,56
1780711168000,95.0,55
1780711172000,95.3,55
1780711176000,95.1,57
1780711180000,95.0,57
1780711184000,94.9,56
1780711188000,95.0,56
1780711192000,94.8,55
1780711196000,95.1,55
1780711200000,95.3,55
1780711204000,94.9,55
1780711208000,95.4,56
1780711212000,95.3,56
1780711216000,94.9,56
1780711220000,95.2,55
1780711224000,95.0,57
1780711228000,95.3,56
1780711232000,95.3,56
1780711236000,94.9,57
1780711240000,95.2,57
1780711244000,94.9,56
1780711248000,94.9,57
1780711252000,94.9,55
1780711256000,95.1,57
1780711260000,95.3,56
1780711264000,95.4,57
1780711268000,95.2,56
1780711272000,95.2,57
1780711276000,95.1,55
1780711280000,95.2,55
1780711284000,94.9,55
1780711288000,95.3,55
1780711292000,95.2,57
1780711296000,95.3,57
1780711300000,95.1,57
1780711304000,95.3,56
1780711308000,95.2,56
1780711312000,95.3,56
1780711316000,95.3,57
1780711320000,95.5,56
1780711324000,95.2,56
1780711328000,95.2,56
1780711332000,95.4,57
1780711336000,95.5,57
1780711340000,95.3,57
1780711344000,95.0,56
1780711348000,95.4,57
1780711352000,95.2,57
1780711356000,95.2,56
1780711360000,95.1,56
1780711364000,95.5,57
1780711368000,95.4,57
1780711372000,95.5,55
1780711376000,95.3,57
1780711380000,95.4,57
1780711384000,95.2,56
1780711388000,95.1,56
1780711392000,95.4,57
1780711396000,95.5,56
1780711400000,95.6,57
1780711404000,95.1,56
1780711408000,95.6,57
1780711412000,95.6,57
1780711416000,95.3,56
1780711420000,95.4,57
1780711424000,95.4,57
1780711428000,95.2,57
1780711432000,95.1,56
1780711436000,95.6,57
1780711440000,95.4,57
1780711444000,95.4,56
1780711448000,95.6,57
1780711452000,95.1,57
1780711456000,95.2,58
1780711460000,95.4,57
1780711464000,95.3,56
1780711468000,95.6,56
1780711472000,95.6,57
1780711476000,95.6,58
1780711480000,95.4,56
1780711484000,95.7,57
1780711488000,95.5,56
1780711492000,95.5,56
1780711496000,95.6,56
1780711500000,95.7,58
1780711504000,95.6,57
1780711508000,95.2,56
1780711512000,95.4,57
1780711516000,95.7,56
1780711520000,95.4,57
1780711524000,95.6,57
1780711528000,95.5,56
1780711532000,95.6,57
1780711536000,95.3,57
1780711540000,95.4,57
1780711544000,95.4,56
1780711548000,95.4,58
1780711552000,95.6,57
1780711556000,95.6,56
1780711560000,95.3,58
1780711564000,95.6,57
1780711568000,95.3,58
1780711572000,95.4,57
1780711576000,95.4,58
1780711580000,95.7,58
1780711584000,95.9,58
1780711588000,95.7,57
1780711592000,95.8,57
1780711596000,95.3,58
1780711600000,95.5,58
1780711604000,95.7,58
1780711608000,95.9,57
1780711612000,95.8,56
1780711616000,95.6,58
1780711620000,95.6,56
1780711624000,95.5,57
1780711628000,95.9,57
1780711632000,95.8,57
1780711636000,95.9,57
1780711640000,95.9,57
1780711644000,95.7,58
1780711648000,95.9,57
1780711652000,95.7,58
1780711656000,95.5,58
1780711660000,95.6,58
1780711664000,95.5,57
1780711668000,95.7,57
1780711672000,95.7,57
1780711676000,95.8,57
1780711680000,95.6,57
1780711684000,96.0,57
1780711688000,95.7,58
1780711692000,95.7,58
1780711696000,96.0,57
1780711700000,95.9,58
1780711704000,95.9,58
1780711708000,95.7,58
1780711712000,96.0,58
1780711716000,95.9,58
1780711720000,95.8,58
1780711724000,96.0,58
1780711728000,95.6,58
1780711732000,96.0,58
1780711736000,95.9,58
1780711740000,95.8,57
1780711744000,96.1,58
1780711748000,96.0,58
1780711752000,95.6,58
1780711756000,95.7,57
1780711760000,96.0,57
1780711764000,95.9,58
1780711768000,96.1,57
1780711772000,96.0,58
1780711776000,96.0,58
1780711780000,95.8,58
1780711784000,95.6,57
1780711788000,96.1,57
1780711792000,95.7,57
1780711796000,95.9,57
1780711800000,96.1,58
1780711804000,95.9,57
1780711808000,95.8,58
1780711812000,95.9,59
1780711816000,96.2,58
1780711820000,95.8,58
1780711824000,95.7,57
1780711828000,95.9,57
1780711832000,95.8,58
1780711836000,95.7,58
1780711840000,96.0,58
1780711844000,95.8,58
1780711848000,96.1,58
1780711852000,96.2,57
1780711856000,95.8,58
1780711860000,96.0,57
1780711864000,96.1,58
1780711868000,95.7,57
1780711872000,95.7,57
1780711876000,95.7,58
1780711880000,95.7,59
1780711884000,96.0,58
1780711888000,95.7,58
1780711892000,96.3,58
1780711896000,96.0,59
1780711900000,96.1,58
1780711904000,96.2,58
1780711908000,96.3,57
1780711912000,96.0,58
1780711916000,96.0,59
1780711920000,95.9,58
1780711924000,95.8,57
1780711928000,96.2,58
1780711932000,96.3,58
1780711936000,96.2,59
1780711940000,96.0,59
1780711944000,96.0,59
1780711948000,95.8,58
1780711952000,95.9,59
1780711956000,95.9,57
1780711960000,96.2,58
1780711964000,96.1,58
1780711968000,96.4,58
1780711972000,96.0,59
1780711976000,96.3,59
1780711980000,96.1,59
1780711984000,96.1,59
1780711988000,96.1,57
1780711992000,95.9,58
1780711996000,96.4,59
1780712000000,96.3,59
1780712004000,96.3,57
1780712008000,96.2,58
1780712012000,96.1,58
1780712016000,96.1,57
1780712020000,96.1,58
1780712024000,96.5,59
1780712028000,96.0,58
1780712032000,96.0,59
1780712036000,96.0,58
1780712040000,96.1,58
1780712044000,96.1,59
1780712048000,96.2,59
1780712052000,96.0,58
1780712056000,96.0,59
1780712060000,96.3,59
1780712064000,96.4,58
1780712068000,96.5,60
1780712072000,96.2,59
1780712076000,96.5,59
1780712080000,96.2,59
1780712084000,96.4,58
1780712088000,96.1,58
1780712092000,96.3,58
1780712096000,96.4,58
1780712100000,96.0,58
1780712104000,96.2,59
1780712108000,96.5,58
1780712112000,96.4,58
1780712116000,96.6,59
1780712120000,96.6,59
1780712124000,96.1,58
1780712128000,96.3,58
1780712132000,96.6,59
1780712136000,96.4,59
1780712140000,96.3,60
1780712144000,96.1,59
1780712148000,96.6,59
1780712152000,96.6,58
1780712156000,96.3,60
1780712160000,96.2,59
1780712164000,96.4,58
1780712168000,96.3,59
1780712172000,96.4,59
1780712176000,96.4,58
1780712180000,96.6,59
1780712184000,96.4,59
1780712188000,96.2,59
1780712192000,96.4,59
1780712196000,96.2,60
1780712200000,96.4,59
1780712204000,96.8,59
1780712208000,96.3,60
1780712212000,96.5,60
1780712216000,96.2,60
1780712220000,96.4,59
1780712224000,96.3,60
1780712228000,96.4,59
1780712232000,96.3,59
1780712236000,96.7,60
1780712240000,96.8,59
1780712244000,96.8,59
1780712248000,96.5,60
1780712252000,96.6,59
1780712256000,96.5,60
1780712260000,96.7,59
1780712264000,96.5,59
1780712268000,96.8,59
1780712272000,96.4,59
1780712276000,96.6,59
1780712280000,96.7,59
1780712284000,96.4,60
1780712288000,96.5,59
1780712292000,96.8,60
1780712296000,96.4,59
1780712300000,96.3,60
1780712304000,96.9,59
1780712308000,96.4,59
1780712312000,96.7,60
1780712316000,96.5,60
1780712320000,96.9,59
1780712324000,96.7,59
1780712328000,96.6,60
1780712332000,96.8,59
1780712336000,96.4,59
1780712340000,96.5,59
1780712344000,96.5,60
1780712348000,96.5,59
1780712352000,96.5,60
1780712356000,96.8,59
1780712360000,96.5,59
1780712364000,96.7,59
1780712368000,96.4,59
1780712372000,96.9,60
1780712376000,96.4,60
1780712380000,96.6,59
1780712384000,96.5,59
1780712388000,96.4,60
1780712392000,96.7,60
1780712396000,96.4,60
1780712400000,96.7,60
1780712404000,96.8,59
1780712408000,97.0,60
1780712412000,96.8,60
1780712416000,97.0,59
1780712420000,96.8,59
1780712424000,97.1,59
1780712428000,97.0,60
1780712432000,96.8,61
1780712436000,96.6,60
1780712440000,96.5,59
1780712444000,96.8,59
1780712448000,96.8,60
1780712452000,96.6,59
1780712456000,96.8,61
1780712460000,97.0,59
1780712464000,96.9,60
1780712468000,96.7,59
1780712472000,96.7,61
1780712476000,96.9,60
1780712480000,96.8,60
1780712484000,96.8,60
1780712488000,96.7,60
1780712492000,96.8,60
1780712496000,97.0,60
1780712500000,97.1,60
1780712504000,96.8,60
1780712508000,96.6,60
1780712512000,96.6,60
1780712516000,97.0,60
1780712520000,96.8,60
1780712524000,96.7,61
1780712528000,96.7,59
1780712532000,96.9,60
1780712536000,96.9,61
1780712540000,96.9,60
1780712544000,96.9,60
1780712548000,96.6,60
1780712552000,96.8,61
1780712556000,97.0,61
1780712560000,96.6,60
1780712564000,97.0,60
1780712568000,97.1,61
1780712572000,97.2,60
1780712576000,96.6,60
1780712580000,96.8,61
1780712584000,96.7,59
1780712588000,96.8,61
1780712592000,96.8,61
1780712596000,96.9,59
1780712600000,97.1,60
1780712604000,97.0,60
1780712608000,96.7,61
1780712612000,97.0,61
1780712616000,97.1,61
1780712620000,96.8,61
1780712624000,96.7,59
1780712628000,97.0,60
1780712632000,96.8,59
1780712636000,96.8,61
1780712640000,96.7,61
1780712644000,97.1,61
1780712648000,97.1,60
1780712652000,96.8,61
1780712656000,97.2,61
1780712660000,97.2,60
1780712664000,97.0,61
1780712668000,97.1,61
1780712672000,96.9,60
1780712676000,97.0,60
1780712680000,96.8,60
1780712684000,97.2,61
1780712688000,97.2,60
1780712692000,96.8,60
1780712696000,97.3,60
1780712700000,97.1,61
1780712704000,96.8,60
1780712708000,97.2,61
1780712712000,96.9,61
1780712716000,97.2,61
1780712720000,96.9,60
1780712724000,97.1,60
1780712728000,96.8,61
1780712732000,97.1,61
1780712736000,97.1,60
1780712740000,97.2,60
1780712744000,97.3,61
1780712748000,97.4,61
1780712752000,96.8,60
1780712756000,97.3,61
1780712760000,97.2,60
1780712764000,97.4,62
1780712768000,97.4,61
1780712772000,97.2,61
1780712776000,96.8,60
1780712780000,97.0,62
1780712784000,97.3,60
1780712788000,97.3,61
1780712792000,96.8,61
1780712796000,97.2,60
1780712800000,97.4,61
1780712804000,97.3,60
1780712808000,97.2,61
1780712812000,97.2,62
1780712816000,97.3,60
1780712820000,97.2,61
1780712824000,97.1,61
1780712828000,97.0,61
1780712832000,97.2,60
1780712836000,97.0,61
1780712840000,97.0,60
1780712844000,97.1,60
1780712848000,97.1,60
1780712852000,97.1,61
1780712856000,96.9,61
1780712860000,97.3,61
1780712864000,97.2,61
1780712868000,97.1,60
1780712872000,97.4,61
1780712876000,97.3,62
1780712880000,97.0,61
1780712884000,96.8,61
1780712888000,97.1,61
1780712892000,97.4,61
1780712896000,96.9,61
1780712900000,97.0,62
1780712904000,97.4,61
1780712908000,97.4,62
1780712912000,97.3,61
1780712916000,97.0,61
1780712920000,97.2,61
1780712924000,97.2,62
1780712928000,96.9,62
1780712932000,97.1,61
1780712936000,97.0,61
1780712940000,97.0,61
1780712944000,97.5,62
1780712948000,97.3,61
1780712952000,96.9,60
1780712956000,97.5,62
1780712960000,97.4,62
1780712964000,97.2,61
1780712968000,97.1,61
1780712972000,97.2,62
1780712976000,97.2,61
1780712980000,97.4,62
1780712984000,97.1,60
1780712988000,97.2,60
1780712992000,97.3,61
1780712996000,96.9,62
1780713000000,97.4,61
1780713004000,97.3,62
1780713008000,97.1,62
1780713012000,97.4,60
1780713016000,97.3,61
1780713020000,97.4,61
1780713024000,96.9,62
1780713028000,97.0,60
1780713032000,97.5,62
1780713036000,96.9,62
1780713040000,97.4,62
1780713044000,97.4,62
1780713048000,97.4,61
1780713052000,97.4,61
1780713056000,97.2,62
1780713060000,97.2,61
1780713064000,97.0,62
1780713068000,97.3,62
1780713072000,97.3,61
1780713076000,97.3,60
1780713080000,97.1,62
1780713084000,97.3,62
1780713088000,97.4,61
1780713092000,97.0,61
1780713096000,97.4,61
1780713100000,97.0,61
1780713104000,97.4,62
1780713108000,97.3,62
1780713112000,97.5,61
1780713116000,97.0,61
1780713120000,97.2,62
1780713124000,96.9,62
1780713128000,97.4,61
1780713132000,97.5,62
1780713136000,97.3,61
1780713140000,97.4,61
1780713144000,97.0,62
1780713148000,97.2,62
1780713152000,97.0,61
1780713156000,97.3,62
1780713160000,97.3,62
1780713164000,97.4,62
1780713168000,97.4,61
1780713172000,97.4,62
1780713176000,97.1,62
1780713180000,97.1,61
1780713184000,97.0,62
1780713188000,97.1,62
1780713192000,97.3,61
1780713196000,97.1,62
1780713200000,96.9,62
1780713204000,96.9,61
1780713208000,97.0,62
1780713212000,97.1,62
1780713216000,97.2,61
1780713220000,97.5,63
1780713224000,97.4,61
1780713228000,97.2,61
1780713232000,97.0,62
1780713236000,97.1,62
1780713240000,97.0,62
1780713244000,97.0,62
1780713248000,97.0,62
1780713252000,97.3,62
1780713256000,97.3,62
1780713260000,97.1,61
1780713264000,97.1,61
1780713268000,97.0,62
1780713272000,97.0,61
1780713276000,97.3,63
1780713280000,97.5,61
1780713284000,97.2,61
1780713288000,97.0,61
1780713292000,97.2,63
1780713296000,97.0,62
1780713300000,97.5,62
1780713304000,96.9,61
1780713308000,97.0,61
1780713312000,97.4,62
1780713316000,97.1,61
1780713320000,97.4,62
1780713324000,97.4,61
1780713328000,97.4,62
1780713332000,97.1,61
1780713336000,97.0,62
1780713340000,97.3,63
1780713344000,97.1,62
1780713348000,97.0,61
1780713352000,97.4,62
1780713356000,97.1,61
1780713360000,97.3,61
1780713364000,97.1,61
1780713368000,97.0,62
1780713372000,97.3,62
1780713376000,97.4,62
1780713380000,97.0,61
1780713384000,97.3,62
1780713388000,96.8,62
1780713392000,97.2,62
1780713396000,97.2,62
1780713400000,97.3,61
1780713404000,96.9,62
1780713408000,96.9,63
1780713412000,97.4,62
1780713416000,97.0,63
1780713420000,96.9,62
1780713424000,97.2,63
1780713428000,97.4,61
1780713432000,97.0,61
1780713436000,97.2,62
1780713440000,97.1,62
1780713444000,97.4,62
1780713448000,97.3,61
1780713452000,97.0,62
1780713456000,96.9,62
1780713460000,97.0,61
1780713464000,97.3,62
1780713468000,97.4,61
1780713472000,97.2,61
1780713476000,96.9,63
1780713480000,96.9,62
1780713484000,97.3,63
1780713488000,97.2,62
1780713492000,97.3,61
1780713496000,97.1,62
1780713500000,96.9,62
1780713504000,97.0,61
1780713508000,97.3,62
1780713512000,97.0,62
1780713516000,96.9,61
1780713520000,97.3,62
1780713524000,97.1,62
1780713528000,96.9,62
1780713532000,96.9,62
1780713536000,97.1,62
1780713540000,97.2,61
1780713544000,97.1,62
1780713548000,96.8,61
1780713552000,96.8,62
1780713556000,97.1,62
1780713560000,96.8,63
1780713564000,96.7,62
1780713568000,96.8,62
1780713572000,97.1,61
1780713576000,96.9,62
1780713580000,96.9,61
1780713584000,97.3,62
1780713588000,97.1,62
1780713592000,97.1,62
1780713596000,97.0,62
1780713600000,96.8,62
1780713604000,97.1,62
1780713608000,96.8,62
1780713612000,97.0,62
1780713616000,97.3,63
1780713620000,97.0,61
1780713624000,97.1,62
1780713628000,97.0,61
1780713632000,96.9,62
1780713636000,97.1,62
1780713640000,96.9,63
1780713644000,97.0,63
1780713648000,97.2,62
1780713652000,97.1,62
1780713656000,96.7,61
1780713660000,97.0,61
1780713664000,97.1,63
1780713668000,97.2,62
1780713672000,97.0,62
1780713676000,96.8,62
1780713680000,97.1,62
1780713684000,96.9,62
1780713688000,97.2,62
1780713692000,97.2,63
1780713696000,97.2,62
1780713700000,97.1,62
1780713704000,97.0,62
1780713708000,96.7,61
1780713712000,97.1,62
1780713716000,96.9,62
1780713720000,97.0,62
1780713724000,96.8,62
1780713728000,96.6,62
1780713732000,96.9,62
1780713736000,96.8,63
1780713740000,97.1,61
1780713744000,96.8,61
1780713748000,97.1,63
1780713752000,96.6,61
1780713756000,96.6,63
1780713760000,97.1,63
1780713764000,96.7,61
1780713768000,96.8,62
1780713772000,97.1,62
1780713776000,97.0,61
1780713780000,96.8,62
1780713784000,96.5,63
1780713788000,96.6,62
1780713792000,97.1,62
1780713796000,96.8,61
1780713800000,96.6,63
1780713804000,96.5,62
1780713808000,96.9,61
1780713812000,96.7,63
1780713816000,96.7,61
1780713820000,96.8,62
1780713824000,96.6,61
1780713828000,96.7,62
1780713832000,96.6,61
1780713836000,96.6,61
1780713840000,97.0,63
1780713844000,96.8,63
1780713848000,96.9,62
1780713852000,96.7,62
1780713856000,96.9,61
1780713860000,96.5,62
1780713864000,96.6,62
1780713868000,96.8,62
1780713872000,96.9,62
1780713876000,96.9,63
1780713880000,96.9,63
1780713884000,96.8,62
1780713888000,96.7,63
1780713892000,96.9,63
1780713896000,96.9,62
1780713900000,96.6,62
1780713904000,97.0,63
1780713908000,96.5,62
1780713912000,96.9,63
1780713916000,96.6,61
1780713920000,96.6,61
1780713924000,96.8,62
1780713928000,96.7,61
1780713932000,96.7,62
1780713936000,96.8,61
1780713940000,96.6,62
1780713944000,96.4,62
1780713948000,96.8,61
1780713952000,96.7,62
1780713956000,96.5,63
1780713960000,96.8,62
1780713964000,96.6,62
1780713968000,96.6,62
1780713972000,96.7,63
1780713976000,96.5,62
1780713980000,96.8,62
1780713984000,96.5,61
1780713988000,96.8,63
1780713992000,96.5,61
1780713996000,96.6,62
1780714000000,96.5,62
1780714004000,96.4,63
1780714008000,96.6,63
1780714012000,96.5,61
1780714016000,96.4,62
1780714020000,96.7,61
1780714024000,96.4,62
1780714028000,96.5,62
1780714032000,96.5,63
1780714036000,96.4,62
1780714040000,96.7,62
1780714044000,96.3,63
1780714048000,96.8,63
1780714052000,96.4,62
1780714056000,96.4,62
1780714060000,96.7,62
1780714064000,96.2,61
1780714068000,96.7,62
1780714072000,96.4,61
1780714076000,96.3,62
1780714080000,96.6,62
1780714084000,96.4,62
1780714088000,96.6,62
1780714092000,96.4,62
1780714096000,96.5,61
1780714100000,96.2,62
1780714104000,96.6,63
1780714108000,96.5,61
1780714112000,96.5,61
1780714116000,96.2,61
1780714120000,96.3,61
1780714124000,96.7,62
1780714128000,96.6,62
1780714132000,96.5,62
1780714136000,96.1,61
1780714140000,96.3,62
1780714144000,96.5,63
1780714148000,96.6,61
1780714152000,96.3,62
1780714156000,96.5,61
1780714160000,96.2,61
1780714164000,96.4,61
1780714168000,96.5,61
1780714172000,96.6,61
1780714176000,96.4,63
1780714180000,96.6,62
1780714184000,96.5,61
1780714188000,96.3,63
1780714192000,96.2,61
1780714196000,96.5,62
1780714200000,96.0,62
1780714204000,96.6,62
1780714208000,96.4,62
1780714212000,96.4,62
1780714216000,96.3,61
1780714220000,96.4,62
1780714224000,96.1,61
1780714228000,96.2,61
1780714232000,96.4,62
1780714236000,96.0,61
1780714240000,96.0,61
1780714244000,96.2,61
1780714248000,96.3,63
1780714252000,96.3,62
1780714256000,95.9,62
1780714260000,96.2,62
1780714264000,96.3,62
1780714268000,96.0,61
1780714272000,96.5,61
1780714276000,96.2,62
1780714280000,96.0,62
1780714284000,96.1,61
1780714288000,95.9,61
1780714292000,95.9,62
1780714296000,96.1,62
1780714300000,96.0,61
1780714304000,96.0,61
1780714308000,96.3,63
1780714312000,96.0,62
1780714316000,96.2,61
1780714320000,96.2,62
1780714324000,96.3,62
1780714328000,96.3,62
1780714332000,96.1,62
1780714336000,96.4,62
1780714340000,96.2,62
1780714344000,95.8,61
1780714348000,95.9,61
1780714352000,96.2,61
1780714356000,96.3,61
1780714360000,96.2,61
1780714364000,95.9,62
1780714368000,96.2,61
1780714372000,96.1,62
1780714376000,95.9,61
1780714380000,96.1,61
1780714384000,95.9,62
1780714388000,95.8,62
1780714392000,96.0,62
1780714396000,95.7,61
1780714400000,95.8,61
1780714404000,96.0,61
1780714408000,95.7,62
1780714412000,96.0,61
1780714416000,96.2,60
1780714420000,96.2,61
1780714424000,96.0,62
1780714428000,95.9,62
1780714432000,95.8,61
1780714436000,96.0,60
1780714440000,95.8,61
1780714444000,96.2,60
1780714448000,95.9,62
1780714452000,95.9,61
1780714456000,96.0,61
1780714460000,96.2,62
1780714464000,96.2,61
1780714468000,96.0,61
1780714472000,96.2,62
1780714476000,95.8,61
1780714480000,95.7,62
1780714484000,95.7,61
1780714488000,95.8,61
1780714492000,95.7,62
1780714496000,95.7,61
1780714500000,95.7,61
1780714504000,96.1,60
1780714508000,95.5,61
1780714512000,95.6,62
1780714516000,95.7,60
1780714520000,95.8,60
1780714524000,95.7,62
1780714528000,95.6,61
1780714532000,95.6,62
1780714536000,95.8,61
1780714540000,95.6,60
1780714544000,95.5,60
1780714548000,96.0,61
1780714552000,96.1,61
1780714556000,95.8,61
1780714560000,95.8,61
1780714564000,96.0,60
1780714568000,95.9,61
1780714572000,95.5,60
1780714576000,95.7,61
1780714580000,95.6,61
1780714584000,95.8,61
1780714588000,96.0,62
1780714592000,95.6,61
1780714596000,96.0,62
1780714600000,95.9,60
1780714604000,95.8,61
1780714608000,95.4,60
1780714612000,95.9,61
1780714616000,95.8,61
1780714620000,95.5,60
1780714624000,95.7,62
1780714628000,95.5,61
1780714632000,95.8,61
1780714636000,95.6,62
1780714640000,95.6,62
1780714644000,95.4,60
1780714648000,95.5,62
1780714652000,95.6,60
1780714656000,95.8,60
1780714660000,95.8,61
1780714664000,95.7,60
1780714668000,95.8,61
1780714672000,95.6,62
1780714676000,95.4,61
1780714680000,95.8,60
1780714684000,95.9,62
1780714688000,95.3,62
1780714692000,95.3,61
1780714696000,95.8,60
1780714700000,95.6,61
1780714704000,95.5,62
1780714708000,95.7,61
1780714712000,95.8,61
1780714716000,95.3,61
1780714720000,95.8,61
1780714724000,95.8,61
1780714728000,95.2,60
1780714732000,95.3,62
1780714736000,95.3,60
1780714740000,95.6,60
1780714744000,95.5,60
1780714748000,95.2,61
1780714752000,95.5,61
1780714756000,95.6,60
1780714760000,95.4,62
1780714764000,95.5,61
1780714768000,95.2,60
1780714772000,95.2,61
1780714776000,95.7,60
1780714780000,95.2,61
1780714784000,95.2,60
1780714788000,95.7,61
1780714792000,95.5,61
1780714796000,95.7,62
1780714800000,95.3,61
1780714804000,95.3,60
1780714808000,95.3,61
1780714812000,95.4,61
1780714816000,95.6,60
1780714820000,95.3,61
1780714824000,95.2,61
1780714828000,95.2,61
1780714832000,95.6,61
1780714836000,95.1,61
1780714840000,95.3,61
1780714844000,95.6,60
1780714848000,95.5,60
1780714852000,95.4,61
1780714856000,95.3,60
1780714860000,95.5,61
1780714864000,95.2,61
1780714868000,95.2,61
1780714872000,95.4,61
1780714876000,95.6,60
1780714880000,95.6,61
1780714884000,95.1,60
1780714888000,95.1,60
1780714892000,95.2,60
1780714896000,95.4,59
1780714900000,95.5,60
1780714904000,95.2,60
1780714908000,95.5,61
1780714912000,95.4,60
1780714916000,95.0,61
1780714920000,95.4,60
1780714924000,95.0,60
1780714928000,95.3,59
1780714932000,95.3,59
1780714936000,95.1,60
1780714940000,95.4,61
1780714944000,95.1,59
1780714948000,95.5,60
1780714952000,95.2,60
1780714956000,95.1,61
1780714960000,95.1,59
1780714964000,95.2,59
1780714968000,95.0,61
1780714972000,95.0,60
1780714976000,95.5,59
1780714980000,95.3,59
1780714984000,95.1,61
1780714988000,95.2,59
1780714992000,94.9,61
1780714996000,94.9,60
1780715000000,95.0,60
1780715004000,94.9,60
1780715008000,95.3,60
1780715012000,95.3,61
1780715016000,95.1,60
1780715020000,94.9,59
1780715024000,94.9,60
1780715028000,95.2,59
1780715032000,95.1,60
1780715036000,94.9,60
1780715040000,94.8,61
1780715044000,95.4,60
1780715048000,95.4,60
1780715052000,95.3,60
1780715056000,95.1,60
1780715060000,95.2,60
1780715064000,94.9,60
1780715068000,95.1,59
1780715072000,95.0,60
1780715076000,95.3,60
1780715080000,94.9,60
1780715084000,94.8,60
1780715088000,94.8,60
1780715092000,95.0,59
1780715096000,94.8,60
1780715100000,95.2,60
1780715104000,95.3,59
1780715108000,95.2,60
1780715112000,94.9,60
1780715116000,94.8,59
1780715120000,95.3,60
1780715124000,95.3,60
1780715128000,94.8,60
1780715132000,95.3,61
1780715136000,94.9,59
1780715140000,95.2,59
1780715144000,94.8,59
1780715148000,95.3,59
1780715152000,94.9,60
1780715156000,95.2,60
1780715160000,95.3,60
1780715164000,95.0,60
1780715168000,94.8,59
1780715172000,94.8,59
1780715176000,95.1,59
1780715180000,95.1,59
1780715184000,95.1,59
1780715188000,95.2,60
1780715192000,95.1,60
1780715196000,95.3,60
1780715200000,94.9,60
1780715204000,94.8,60
1780715208000,94.9,59
1780715212000,94.9,60
1780715216000,94.8,59
1780715220000,94.7,60
1780715224000,95.1,58
1780715228000,95.2,60
1780715232000,94.8,60
1780715236000,94.9,60
1780715240000,94.8,59
1780715244000,94.9,59
1780715248000,95.2,59
1780715252000,95.2,60
1780715256000,95.0,60
1780715260000,94.7,59
1780715264000,94.9,60
1780715268000,95.1,59
1780715272000,95.1,59
1780715276000,94.7,59
1780715280000,95.2,59
1780715284000,94.9,60
1780715288000,94.9,58
1780715292000,95.1,60
1780715296000,95.2,58
1780715300000,95.1,59
1780715304000,94.7,60
1780715308000,94.7,60
1780715312000,94.8,59
1780715316000,94.7,58
1780715320000,94.8,59
1780715324000,94.9,60
1780715328000,94.9,58
1780715332000,94.6,60
1780715336000,94.6,60
1780715340000,95.1,60
1780715344000,94.8,59
1780715348000,94.7,60
1780715352000,94.7,59
1780715356000,95.2,58
1780715360000,94.9,58
1780715364000,94.9,59
1780715368000,94.8,59
1780715372000,95.1,59
1780715376000,94.8,59
1780715380000,94.6,59
1780715384000,94.6,60
1780715388000,95.1,59
1780715392000,95.0,59
1780715396000,94.7,59
1780715400000,94.6,58
1780715404000,94.9,58
1780715408000,94.8,58
1780715412000,94.7,59
1780715416000,95.0,59
1780715420000,95.0,58
1780715424000,94.9,58
1780715428000,95.0,59
1780715432000,95.0,59
